Woonsa:0,Dominic:1,Sath:2,Feng Yan:3,Miho:4,Rasheed:5,Verad:6,Aegir:7,Lushen:9,Figaro:10,Hekerson:11,Ryan:12,Lulu and Friends:8,Ariel:13,Laika:14,Kaki:15,Raoq:16,Mellia:17,Coco:18,Xiao Ling:19,Loren:20,Chloe:21,Riley:22,Trevor:23,
4,13,22,23,9237,903,
1,6,7,13,9236,2155,
3,10,16,22,9233,3,
3,6,14,21,9230,2943,
1,6,13,23,9225,525,
3,6,8,19,9223,825,
0,7,9,21,9217,536,
2,6,15,21,9217,1524,
4,6,16,22,9216,1312,
3,12,21,23,9214,1424,
3,6,13,16,9212,526,
1,6,13,19,9210,639,
2,3,6,21,9210,2701,
6,15,16,22,9209,660,
6,9,15,22,9209,1207,
1,13,15,21,9207,1784,
14,15,19,21,9206,877,
6,7,19,22,9203,2995,
4,6,16,21,9202,2041,
4,6,20,22,9201,1180,
0,6,19,21,9199,1531,
3,10,16,21,9198,662,
3,14,15,22,9198,2635,
1,10,12,21,9197,1869,
0,9,16,21,9194,647,
10,12,15,21,9194,1145,
3,4,6,8,9194,1556,
1,2,6,21,9193,2332,
1,6,7,15,9192,30,
1,2,21,22,9192,1708,
1,10,15,22,9191,2610,
1,15,16,21,9188,1176,
4,14,21,22,9176,2683,
1,6,13,21,9174,2646,
0,1,10,22,9173,187,
3,10,15,22,9172,2841,
1,7,15,22,9164,781,
6,15,20,21,9163,2028,
1,6,11,21,9157,1111,
1,15,19,22,9157,2322,
16,19,21,22,9155,2092,
6,19,20,21,9154,1202,
1,3,6,13,9149,2214,
3,6,7,10,9148,720,
1,4,19,21,9148,2200,
4,14,16,21,9145,887,
0,3,14,21,9143,1554,
1,4,15,22,9142,2947,
3,19,20,22,9141,76,
6,9,16,21,9140,594,
0,1,16,22,9140,1356,
3,6,7,16,9140,1659,
9,19,21,22,9139,1955,
1,13,19,22,9133,1525,
6,15,20,22,9133,2248,
6,14,17,21,9132,980,
13,14,16,21,9130,915,
3,6,8,15,9130,1283,
0,3,17,21,9129,1851,
1,3,21,23,9120,1293,
3,12,20,21,9120,1571,
9,12,15,21,9118,845,
6,20,21,22,9115,2328,
1,4,10,22,9112,33,
0,1,4,22,9112,775,
4,8,16,21,9110,141,
0,3,9,22,9110,722,
6,9,14,21,9110,1566,
1,7,10,21,9107,761,
3,6,13,15,9107,2682,
1,14,17,21,9105,45,
0,6,12,22,9105,1495,
5,6,7,22,9103,2568,
2,6,10,21,9102,180,
6,8,12,22,9099,974,
3,6,12,13,9098,31,
3,5,6,7,9098,797,
3,9,15,22,9098,1589,
10,13,17,22,9095,219,
14,16,19,21,9095,1408,
0,6,7,23,9091,249,
3,4,5,22,9091,886,
0,7,17,21,9087,474,
0,1,6,21,9087,4171,
0,3,17,22,9084,635,
3,4,9,21,9084,2116,
3,7,10,22,9083,1163,
3,10,12,21,9078,3343,
4,14,15,21,9074,2285,
4,6,7,15,9073,126,
1,4,6,13,9072,1803,
0,16,21,22,9072,2144,
4,6,7,23,9067,136,
6,16,21,22,9065,4180,
4,6,9,22,9064,1263,
5,6,15,22,9063,2209,
3,4,16,22,9061,2871,
6,12,21,22,9061,4196,
6,8,16,22,9059,1278,
3,5,15,22,9056,861,
6,15,17,22,9055,1043,
1,6,8,23,9055,1049,
6,14,21,22,9054,3364,
2,6,17,21,9052,1642,
8,14,16,21,9051,1439,
0,6,7,13,9051,2319,
5,6,17,21,9049,502,
1,4,7,22,9049,1536,
8,10,12,21,9047,973,
3,12,18,21,9047,1238,
3,6,13,21,9044,2559,
1,3,14,21,9043,2270,
4,6,12,21,9042,3660,
2,6,7,22,9041,2748,
1,2,15,21,9040,1095,
1,6,8,21,9040,2776,
2,6,15,22,9039,2592,
14,15,17,21,9038,258,
1,6,7,8,9032,2758,
1,10,19,22,9031,549,
0,9,12,21,9030,1685,
1,6,18,21,9027,2207,
1,6,8,15,9024,614,
3,7,12,21,9023,3335,
3,6,7,18,9021,1004,
3,7,21,23,9021,1694,
0,2,15,21,9020,81,
0,6,9,21,9017,3082,
1,15,16,22,9016,244,
1,14,15,22,9015,480,
9,13,19,21,9014,54,
3,9,10,21,9014,977,
4,7,9,21,9013,527,
3,15,16,22,9011,1725,
2,3,10,21,9007,19,
0,15,16,21,9006,847,
4,7,15,22,9006,2315,
4,7,21,22,9004,4201,
14,15,16,21,9000,2341,
0,6,9,22,8998,2321,
1,6,7,19,8996,2012,
0,14,15,21,8996,2410,
3,7,19,22,8995,1862,
6,12,15,22,8995,2397,
10,12,17,21,8994,535,
3,4,7,21,8993,4167,
13,15,17,21,8988,465,
3,9,13,22,8988,1412,
3,14,16,21,8988,3451,
1,7,12,21,8987,1857,
1,5,15,22,8985,1462,
3,12,15,22,8985,2259,
1,3,10,21,8984,2251,
3,5,6,22,8981,2905,
3,9,21,22,8977,4214,
6,16,19,22,8976,170,
6,12,19,21,8976,3597,
3,7,21,22,8976,4210,
1,6,7,23,8975,2798,
1,4,6,8,8974,1568,
1,6,9,22,8974,1807,
3,4,17,22,8973,1196,
0,3,6,15,8971,1416,
3,10,12,22,8969,2093,
3,6,7,14,8968,971,
4,7,10,21,8968,1774,
6,16,19,21,8966,2423,
1,15,17,21,8963,1651,
4,6,8,23,8962,854,
6,12,20,21,8962,2916,
8,12,16,21,8959,541,
0,6,8,15,8955,1222,
6,10,17,22,8954,373,
