Woonsa:0,Dominic:1,Sath:2,Feng Yan:3,Miho:4,Rasheed:5,Verad:6,Aegir:7,Lushen:9,Figaro:10,Hekerson:11,Ryan:12,Lulu and Friends:8,Ariel:13,Laika:14,Kaki:15,Raoq:16,Mellia:17,Coco:18,Xiao Ling:19,Loren:20,Chloe:21,Riley:22,Trevor:23,
4,5,9,22,6239,4386
1,3,8,14,5984,4641
11,18,19,21,2730,7895
1,5,11,21,5580,5045
2,12,13,19,5032,5593
3,10,13,20,4529,6096
0,4,7,13,4643,4233
0,2,19,22,5284,5341
9,15,19,22,7835,2790
1,6,12,22,9066,1559
8,15,19,23,4917,5708
2,3,18,20,2137,8488
1,13,14,20,4579,6046
2,4,15,22,7961,2664
1,12,13,16,4598,6027
7,9,13,17,4125,6500
0,10,13,23,7760,2865
12,14,16,19,3136,7489
0,9,11,19,2294,6583
1,3,6,8,9336,1289
9,15,20,22,8000,2625
9,14,16,22,7664,2961
0,2,4,20,2306,8319
0,3,5,9,4763,5862
1,6,8,19,8271,2354
3,6,13,21,7300,3325
2,8,13,18,2489,8136
7,11,18,23,4274,6351
1,12,19,23,4541,6084
2,6,13,18,6118,4507
8,10,12,23,4079,6546
2,6,8,16,7212,3413
3,5,12,14,3097,7528
3,5,14,22,6651,3974
0,4,7,21,7982,2643
2,13,14,16,3693,6932
9,14,18,23,1601,7275
1,2,4,16,4169,4707
9,12,19,21,7147,3478
2,3,9,22,5490,3386
0,7,13,21,6076,4549
5,7,8,9,5259,5366
18,19,21,23,6942,3683
4,8,17,21,6157,4468
3,17,18,21,7407,3218
6,14,20,21,8872,1753
7,10,12,22,6831,3794
10,13,20,23,5885,4740
3,4,10,15,7224,3401
5,17,19,20,1268,7608
9,16,17,21,7073,3552
0,7,10,17,6098,4527
9,12,16,22,3402,5474
6,8,12,21,8525,2100
8,13,14,19,4658,5967
1,2,11,17,2094,8531
4,7,10,19,6225,4400
2,4,6,18,5414,5211
1,12,15,23,5107,5518
0,2,11,13,1241,7635
0,8,12,14,3315,7310
0,10,11,20,1271,9354
3,15,16,23,5551,3325
5,12,18,20,988,9637
8,13,19,22,7579,3046
0,8,9,17,4904,5721
11,14,15,16,4528,6097
4,8,12,13,5785,4840
4,14,21,23,4581,4296
0,1,16,21,9153,1472
2,3,5,17,4199,6426
11,13,16,21,4269,6356
7,8,14,18,5264,5361
0,2,10,19,3167,7458
2,3,6,18,7247,3378
1,11,14,15,3370,5506
12,13,15,23,6364,4261
10,16,18,23,5003,5622
1,2,7,10,5629,4996
8,12,14,22,1974,6903
3,6,11,19,4739,4138
7,8,17,22,3117,5760
5,8,14,21,1350,7526
1,4,9,16,5923,4702
0,9,17,18,2722,6154
4,7,20,22,7737,2888
4,6,16,21,6605,2271
3,17,20,22,6291,4334
9,13,18,23,4455,6170
2,6,15,23,7323,3302
6,8,12,20,5222,5403
2,3,4,23,4933,5692
1,12,13,20,5075,5550
3,13,20,22,3580,5296
12,14,17,20,891,9734
0,4,16,20,5352,5273
0,2,7,19,5602,5023
3,7,17,22,8799,1826
10,13,14,16,6364,4261
3,14,15,21,8547,2078
7,8,18,22,6928,3697
1,9,20,21,6850,3775
0,9,10,16,5669,4956
3,8,10,17,4688,5937
6,13,17,20,7921,2704
10,11,12,20,988,9637
4,7,15,18,6189,4436
7,9,13,18,4772,5853
3,5,10,18,4479,6146
10,16,19,22,7876,2749
6,12,13,21,5927,4698
6,8,12,16,7160,3465
2,5,16,19,3703,6922
13,17,19,21,4185,6440
6,11,13,17,5427,5198
7,12,13,18,4003,6622
10,13,15,20,5668,4957
2,4,6,12,5261,5364
5,10,15,16,5625,5000
1,10,12,17,3085,7540
11,19,20,21,1367,7510
2,4,8,18,2416,8209
3,10,15,17,6677,3948
0,5,9,15,5165,5460
13,14,18,21,6463,4162
3,10,15,22,9647,978
4,5,12,17,2278,8347
5,7,11,20,4623,6002
4,8,12,16,4297,6328
7,14,15,18,4681,5944
1,2,12,15,4077,6548
5,9,10,23,3929,6696
0,1,7,19,7171,3454
4,6,11,22,8466,2159
1,2,4,13,5309,5316
0,3,6,8,9153,1472
2,17,19,20,1556,9069
5,10,14,21,4132,6493
5,6,9,18,4870,5755
2,4,15,23,5576,5049
0,10,12,17,2649,7976
0,3,7,12,6348,4277
2,3,10,20,2482,8143
5,11,16,19,1823,7054
5,7,12,15,5757,4868
4,14,16,19,5435,5190
9,13,14,19,5350,5275
5,9,18,19,1597,9028
3,8,9,18,6325,4300
5,14,21,22,5315,5310
9,11,14,16,2267,8358
3,6,9,21,7020,1856
3,17,18,19,4524,6101
0,4,7,20,6309,4316
11,16,17,20,1637,8988
1,2,13,20,3301,7324
0,1,21,23,8613,2012
1,14,20,21,4559,4317
1,9,15,17,4493,6132
1,19,21,22,7932,2693
6,8,9,14,6772,3853
14,17,18,22,4943,5682
4,13,16,20,6656,3969
0,13,16,22,8462,2163
3,4,8,19,4761,4115
9,10,19,20,2309,8316
1,7,9,22,6486,2390
5,6,8,16,5551,5074
9,18,19,21,3973,6652
7,16,18,19,5169,5456
3,4,9,14,5255,5370
1,14,17,19,3072,5804
1,8,10,15,6626,3999
1,14,16,20,4231,6394
9,14,21,22,8109,2516
2,9,18,20,842,9783
5,11,15,18,1639,7237
0,6,16,20,7049,3576
1,6,7,10,7239,1637
9,10,20,21,6453,4172
11,12,16,17,1176,9449
0,11,16,23,3518,5358
0,5,7,16,5621,5004
1,2,4,11,2022,6854
1,6,16,20,7785,2840
7,9,12,22,5671,4954
0,1,7,9,7601,3024
4,14,15,20,4363,6262
4,5,16,18,4309,6316
7,10,14,18,4502,6123
0,3,4,22,8037,2588
0,8,11,14,843,8033
1,4,5,16,3934,4942
2,6,7,14,7970,2655
2,4,12,16,2548,6328
5,7,10,20,5444,5181
7,10,12,13,5175,5450
5,15,16,22,5748,3128
3,8,16,23,7315,3310
2,3,6,9,7666,2959
8,10,11,16,4009,6616
10,14,21,22,8689,1936
0,3,4,14,3686,5190
3,5,9,17,4028,6597
7,10,12,21,6939,3686
14,16,17,22,6128,4497
0,18,19,21,7918,2707
2,8,15,18,2573,8052
2,12,13,14,2153,8472
6,7,8,17,8027,2598
7,14,17,22,6628,3997
1,4,7,13,7948,2677
0,1,19,21,7541,3084
5,7,11,19,4512,6113
1,12,20,21,6101,4524
3,7,18,21,7150,3475
4,8,10,12,4118,6507
5,17,21,22,4828,5797
1,5,16,18,3862,6763
6,9,16,18,5823,4802
3,5,16,22,5427,3449
4,10,16,20,4642,5983
0,5,13,18,3154,7471
5,8,12,17,2607,8018
0,4,15,22,8248,2377
1,9,14,21,4935,3941
3,8,14,19,4972,5653
3,12,20,21,6672,3953
4,13,14,20,4761,5864
7,11,18,19,4128,6497
7,10,14,21,7086,3539
1,13,16,18,5848,4777
0,1,5,16,5262,5363
1,7,9,11,4808,5817
5,6,11,17,4326,6299
4,6,10,13,7328,3297
0,3,6,15,8892,1733
4,13,14,15,4400,4476
11,13,19,23,3918,6707
1,8,16,20,4647,5978
0,1,6,19,8290,2335
3,10,19,23,6056,4569
1,3,10,19,6312,4313
4,6,13,18,6978,3647
1,6,8,20,7773,2852
3,10,12,20,4551,6074
5,9,13,14,4417,6208
8,14,17,20,1296,7580
5,15,18,19,3997,6628
5,13,20,22,2714,7911
5,14,15,21,7311,3314
2,4,9,12,2509,8116
4,10,17,18,2871,7754
4,13,14,16,6798,3827
8,10,16,22,7403,3222
16,18,19,22,7298,3327
1,5,11,22,7488,3137
7,10,15,23,6723,3902
0,6,7,17,8424,2201
0,8,20,22,6368,4257
2,11,14,22,3290,7335
4,11,22,23,3865,5011
5,6,7,9,8005,2620
2,5,15,17,3413,5463
0,3,17,19,6385,4240
0,12,16,23,5491,5134
8,9,14,22,5569,5056
5,6,19,22,6043,4582
2,13,15,16,5226,5399
4,8,9,11,3245,7380
1,7,14,23,5537,5088
3,10,13,18,5371,5254
17,19,21,22,8200,2425
2,11,18,23,1662,8963
7,10,16,18,5477,5148
0,7,13,18,6837,3788
2,4,5,6,4237,6388
13,17,18,23,4646,5979
2,5,7,13,4333,6292
12,15,21,22,8704,1921
1,12,15,18,3448,7177
3,5,6,7,8987,1638
2,6,17,23,6745,3880
6,9,11,20,3930,4947
12,14,16,17,2233,8392
6,11,19,23,5505,5120
1,2,5,21,3126,5750
11,20,21,22,6325,4300
1,11,13,18,4010,6615
6,9,10,14,4157,4719
11,18,19,23,3565,7060
9,13,16,19,4529,6096
13,14,15,17,5100,5525
7,9,10,14,4396,6229
2,6,15,16,7445,3180
3,8,17,22,7566,3059
6,11,15,17,4852,4025
2,11,12,18,567,10058
7,13,18,19,6321,4304
9,10,15,17,4903,5722
2,5,9,21,5290,5335
3,10,19,20,5292,5333
4,5,6,13,3870,5007
0,17,20,22,6883,3742
1,5,6,14,4851,4025
2,6,21,23,7405,3220
5,16,18,23,4312,6313
3,4,15,17,5323,3554
11,19,20,23,4054,6571
7,9,13,20,3471,7154
0,11,22,23,7109,3516
4,6,18,22,8482,2143
3,16,22,23,8873,1752
7,15,16,17,5794,4831
0,11,12,20,1587,9038
9,10,13,20,1270,7606
2,10,12,20,1097,9528
0,8,13,15,2767,6110
10,18,21,22,4983,5642
0,14,15,23,6265,4360
1,10,12,18,2421,8204
7,9,10,16,5700,4925
9,11,12,22,4385,6240
9,16,18,21,6040,4585
3,9,11,23,3629,5247
5,8,10,15,3586,7039
0,1,15,19,7410,3215
3,4,12,14,3299,5578
0,5,13,23,1732,7144
1,13,15,21,9669,956
0,6,10,12,5740,4885
4,6,16,23,7905,2720
1,6,10,13,5294,3582
2,4,13,16,6183,4442
1,8,19,21,7334,3291
7,9,10,15,6546,4079
4,12,19,20,3464,7161
1,11,12,13,3101,7524
10,12,14,15,3145,5731
4,11,17,21,7638,2987
1,6,10,11,6182,4443
7,9,11,13,3024,7601
17,18,19,23,4129,6496
0,1,4,16,6743,3882
10,13,14,19,1717,7159
0,2,8,13,2206,8419
2,4,16,22,6543,4082
3,7,10,19,6793,3832
0,10,11,19,1280,7596
7,12,15,20,4486,6139
4,7,9,18,5220,5405
1,5,14,22,4425,4451
1,8,19,23,5535,5090
9,18,19,23,3176,7449
0,3,15,18,6122,4503
4,7,9,22,8545,2080
1,4,11,23,3639,5238
1,11,18,21,2353,6523
4,5,6,19,7265,3360
0,1,3,22,8347,2278
2,3,8,14,4924,5701
0,6,13,14,6803,3822
1,15,17,23,5607,5018
5,10,19,20,2390,8235
7,13,14,16,4112,4765
1,2,9,22,6154,4471
3,8,11,22,2225,6651
7,9,15,21,7746,2879
11,13,14,19,1086,7790
7,11,12,17,2142,6735
0,2,21,22,5064,5561
1,2,14,20,1380,9245
3,5,18,23,4009,6616
4,5,18,23,3988,6637
1,7,13,14,5445,5180
0,3,12,17,4676,5949
4,5,7,20,5444,5181
9,10,13,21,7841,2784
2,3,13,14,6139,4486
0,16,20,23,4564,4313
8,9,15,20,3908,6717
8,9,14,20,2402,8223
3,7,10,22,6027,2849
6,10,13,15,8156,2469
7,8,9,17,3034,5842
0,13,16,19,6913,3712
2,11,17,20,659,9966
0,4,7,8,7046,3579
3,7,21,22,9076,1549
1,5,17,20,3059,7566
3,6,7,23,9745,880
5,9,12,15,3814,6811
6,8,21,23,8205,2420
4,5,11,20,1479,9146
0,10,16,23,6380,4245
13,14,21,22,2711,6165
3,9,11,13,6588,4037
9,19,21,23,7371,3254
1,6,12,20,6370,4255
4,11,17,18,1903,8722
8,11,13,17,4466,6159
10,12,16,23,4652,5973
7,11,12,14,3056,7569
2,12,15,17,3716,6909
0,7,8,20,5792,4833
6,15,17,18,6085,4540
2,4,9,16,4188,6437
2,5,15,23,4200,6425
3,17,19,23,7216,3409
11,13,15,17,5401,5224
10,13,14,23,4959,5666
1,5,18,21,6236,4389
0,13,19,23,6011,4614
4,8,12,15,4504,6121
9,18,19,22,3372,5505
3,13,17,19,6771,3854
4,6,12,19,6055,4570
1,14,17,18,2414,8211
3,6,14,16,7996,2629
0,4,12,13,2485,6392
6,15,19,23,7822,2803
2,13,14,15,5055,5570
3,7,12,17,5313,5312
6,8,12,19,3821,5056
6,8,11,22,6685,3940
10,13,15,16,7384,3241
0,12,18,22,1974,6903
0,8,9,15,4439,4438
6,9,10,21,8797,1828
13,18,20,21,3516,7109
3,4,6,17,8406,2219
4,5,16,17,3892,6733
4,11,13,17,2325,6551
2,10,12,22,1800,7076
15,16,20,21,4678,4199
5,9,11,21,5662,4963
1,4,5,19,5103,5522
5,10,11,20,758,9867
0,3,10,20,4624,6001
3,5,7,21,8891,1734
3,10,11,18,2342,8283
7,10,11,12,3540,7085
1,12,22,23,6516,4109
11,15,19,20,2470,8155
6,7,16,21,9661,964
11,15,16,22,5506,3370
3,11,17,19,2870,6006
2,11,15,22,4588,4288
2,5,12,18,886,9739
2,3,12,21,5866,4759
1,6,18,22,9035,1590
3,7,8,15,6865,3760
4,5,13,18,4813,5812
6,8,11,19,2523,6354
3,11,14,18,2771,7854
4,18,20,21,5180,5445
9,15,21,23,6157,4468
0,5,16,17,3146,7479
4,7,8,18,4091,4785
8,10,14,20,3178,7447
5,7,9,13,4686,5939
0,4,14,19,4498,6127
1,4,15,23,7050,3575
2,13,16,21,7043,3582
0,8,9,12,2648,6228
5,10,14,18,2098,8527
1,2,7,13,4382,4494
4,9,10,20,3474,7151
7,11,19,21,6816,3809
2,11,14,18,548,10077
3,11,18,21,7136,3489
5,8,10,21,2155,8470
4,5,14,16,4277,6348
1,2,17,21,7017,3608
8,11,12,22,2048,8577
0,9,12,15,5481,5144
7,18,22,23,4502,4374
1,7,12,18,4704,5921
2,11,15,20,2044,8581
12,14,19,20,1112,7764
2,7,11,20,3097,7528
3,8,11,17,4431,6194
7,11,13,14,2082,6794
5,11,14,16,1800,7077
0,14,15,21,8693,1932
4,7,10,18,6142,4483
5,14,15,23,5072,5553
3,5,6,14,6208,4417
0,2,13,21,5479,5146
1,4,7,10,5552,3325
1,2,15,17,3983,4894
6,7,14,20,7917,2708
3,8,20,21,7384,3241
4,14,15,21,9105,1520
9,11,14,21,7904,2721
0,4,21,22,8223,2402
2,8,13,21,4643,5982
5,6,16,22,8418,2207
7,8,13,22,6517,4108
1,14,15,18,4685,5940
1,5,15,22,8983,1642
0,5,14,18,1439,9186
7,14,21,23,8042,2583
1,11,14,18,1469,9156
2,5,18,21,7068,3557
0,4,16,21,5277,3599
7,8,10,16,4165,4711
1,7,10,18,6222,4403
5,8,14,18,2037,8588
4,8,15,16,6908,3717
4,11,13,18,5282,5343
0,3,9,17,6377,4248
1,11,12,22,5325,5300
1,6,15,21,9736,889
4,10,16,17,3525,5351
3,10,14,17,4263,6362
0,5,15,23,5191,5434
1,8,14,15,3974,4902
8,9,12,14,1484,7392
3,16,18,21,4793,4083
1,5,13,16,6779,3846
1,2,9,17,2762,7863
1,8,14,22,4258,4619
2,4,11,17,2444,8181
0,6,17,19,4713,4163
0,7,17,18,3988,4888
9,11,13,21,3201,7424
5,9,15,20,3918,6707
1,6,9,15,8245,2380
4,6,17,18,5586,5039
6,7,15,16,7216,1660
5,7,13,23,4284,4593
10,14,16,23,5707,4918
11,18,20,21,2620,8005
2,5,7,19,5168,5457
5,14,17,22,5443,5182
5,10,12,21,6442,4183
4,6,15,23,7667,2958
2,14,17,18,1109,9516
6,15,20,22,9446,1179
10,14,18,20,2182,8443
0,1,8,10,4539,6086
2,4,14,21,6840,3785
13,15,18,22,6253,4372
1,6,7,11,8159,2466
2,8,22,23,4251,6374
7,11,18,22,4372,6253
9,15,17,18,2857,7768
1,8,12,13,2068,6808
0,4,9,11,2403,6473
2,7,17,20,4666,5959
12,13,15,16,5668,4957
6,10,20,22,6538,4087
1,4,11,20,3492,7133
1,8,14,23,4084,6541
8,11,14,22,5394,5231
9,13,19,20,2694,7931
0,13,22,23,7476,3149
5,16,18,22,3901,4975
2,10,17,19,2404,6472
5,12,13,21,4772,5853
6,10,11,21,3323,5553
9,10,12,19,2522,8103
2,9,15,23,3467,5410
3,11,16,17,3013,5864
15,19,20,21,7962,2663
1,6,8,23,9536,1089
5,16,18,19,4595,6030
10,11,15,20,3185,7440
8,11,19,22,6198,4427
4,12,14,19,2383,8242
0,1,10,17,4854,5771
1,3,14,19,5970,4655
5,12,21,23,5647,4978
0,19,21,23,7719,2906
3,10,18,19,4578,6047
2,14,18,23,2621,8004
4,9,21,23,8117,2508
12,16,17,23,3445,7180
2,3,5,10,2840,7785
0,4,6,7,8442,2183
6,7,9,16,8346,2279
3,8,13,16,3043,5834
5,10,12,14,1758,8867
5,11,12,18,331,8546
1,3,12,21,7682,2943
13,17,19,22,2545,6332
0,1,4,14,4971,5654
0,12,15,17,4744,5881
8,11,12,17,802,8075
4,5,6,14,4808,5817
0,1,15,21,9936,689
4,9,11,23,3724,6901
1,9,11,20,2105,8520
11,14,19,23,1619,7258
0,9,11,16,4385,6240
4,7,19,20,6140,4485
1,11,18,20,1515,9110
5,15,18,23,3604,7021
0,12,18,19,3355,7270
0,7,8,15,5058,3819
0,17,20,21,5013,5612
0,2,4,11,2083,8542
19,20,22,23,7923,2702
0,6,7,9,8653,1972
1,8,14,18,3876,6749
2,4,12,15,3977,6648
7,10,20,23,6077,4548
9,19,20,21,3020,5856
0,2,7,16,5644,4981
5,13,16,23,5675,4950
6,11,17,18,4128,6497
11,14,17,21,2793,6083
2,4,12,14,1673,8952
5,11,13,20,121,8755
1,3,6,16,8531,2094
3,4,20,23,6869,3756
0,10,19,23,6102,4523
3,18,20,23,5049,5576
0,1,15,16,7939,2686
3,6,11,12,5793,4832
2,9,15,20,3909,6716
0,2,6,14,5621,5004
6,14,16,19,6627,3998
5,7,21,23,6502,4123
7,11,17,23,4674,5951
2,9,10,20,1291,7586
2,3,5,11,1227,7649
3,7,8,11,5594,5031
0,6,19,21,6133,4492
1,13,14,18,4785,5840
3,6,9,20,8180,2445
10,15,19,21,8664,1961
4,12,18,22,4973,5652
1,7,19,21,8668,1957
3,6,11,18,6486,4139
7,11,18,21,5761,4864
5,12,18,22,6195,4430
0,3,4,23,7072,3553
1,18,20,21,7474,3151
2,4,5,19,3249,7376
12,13,14,23,3710,6915
0,7,10,13,6858,3767
0,8,10,20,2487,8138
1,13,17,19,5995,4630
17,20,21,23,4292,6333
0,6,12,16,6943,3682
0,6,13,21,7597,3028
4,5,12,23,4147,6478
2,9,16,22,5624,5001
4,10,20,21,6172,4453
9,10,13,14,4872,5753
11,12,13,19,3034,7591
2,7,16,23,5486,5139
7,11,14,20,3234,7391
5,7,21,22,7194,3431
7,11,16,19,4359,6266
1,7,10,13,6170,4455
4,8,14,22,6663,3962
10,15,16,17,5771,4854
8,9,10,23,3880,6745
0,9,14,16,5702,4923
2,8,14,19,3113,7512
8,10,21,22,6908,3717
9,11,13,20,1935,8690
1,2,7,12,4847,5778
6,14,16,22,9324,1301
5,11,13,15,4100,6525
0,9,12,22,7540,3085
10,14,22,23,7302,3323
0,1,10,15,6928,3697
4,6,9,17,6535,4090
4,14,19,20,2563,6314
3,14,16,19,5895,4730
0,5,11,12,1625,9000
8,9,16,21,7727,2898
1,4,7,16,7197,3428
6,11,12,16,4487,6138
10,12,13,17,5713,4912
5,10,12,16,2678,7947
0,6,16,18,7042,3583
7,9,11,20,3107,7518
6,10,14,22,7313,3312
6,7,9,14,7644,2981
2,11,14,17,1089,9536
8,15,17,18,3973,6652
0,11,15,18,3921,6704
12,14,15,21,8445,2180
5,8,21,22,8767,1858
12,14,20,23,2664,7961
1,5,12,14,2148,8477
2,8,13,17,4443,6182
12,13,20,22,5752,4873
16,18,20,22,5268,5357
0,1,2,20,3093,7532
2,14,15,18,2677,7948
3,5,15,19,6006,4619
5,7,10,12,5259,5366
2,9,13,20,1871,8754
1,12,17,20,1992,8633
4,9,16,22,8052,2573
2,15,19,20,3136,7489
7,12,18,21,3823,5053
1,2,12,16,2542,8083
3,8,9,14,5560,5065
0,1,9,20,5499,5126
2,5,10,21,5189,5436
6,14,18,19,4948,5677
4,8,16,17,4810,5815
11,13,20,22,3350,7275
0,2,4,22,6469,4156
0,3,10,18,4270,6355
3,9,19,22,6301,2575
4,13,17,19,6643,3982
4,8,13,21,2174,6702
2,16,20,23,2420,6456
7,14,16,17,4709,5916
9,19,20,22,5278,5347
1,4,21,22,9241,1384
1,10,13,15,7519,3106
8,16,17,22,6247,4378
11,13,22,23,6606,4019
2,4,15,16,5516,5109
3,10,14,15,6549,4076
5,11,16,22,3666,6959
13,15,16,20,5350,5275
5,13,18,22,6838,3787
9,10,17,23,3749,6876
4,7,13,23,7957,2668
0,1,8,16,7245,3380
11,12,16,18,1285,9340
5,9,19,23,3842,6783
7,16,21,22,9492,1133
3,6,12,13,8520,2105
0,10,20,23,4371,6254
2,5,19,23,3542,7083
6,8,10,11,5876,4749
1,11,12,14,1010,7867
0,1,15,23,7604,3021
1,7,11,17,4391,6234
5,6,13,15,6103,4522
6,17,18,23,5955,4670
1,10,17,18,3232,7393
0,4,19,22,5979,4646
7,9,10,23,4531,4346
2,3,10,18,2769,7856
7,8,10,19,6159,4466
0,3,13,16,5726,4899
0,7,14,21,7466,3159
0,1,11,20,2850,7775
3,6,7,12,8804,1821
7,13,15,23,7259,3366
4,5,10,16,3946,6679
1,5,10,13,6637,3988
5,8,16,20,2798,7827
0,3,4,10,6063,4562
1,5,10,16,3561,5315
2,12,16,22,3681,6944
13,16,18,23,5238,5387
4,7,14,17,4919,5706
1,9,14,20,2803,7822
6,21,22,23,9470,1155
10,12,20,21,6187,4438
5,14,15,18,3940,6685
5,7,8,17,4987,5638
5,14,15,16,4634,4243
0,8,18,19,3337,7288
5,7,15,22,8400,2225
2,7,11,22,5676,4949
10,19,22,23,6624,4001
3,6,9,16,6714,2162
8,10,18,22,5123,5502
3,7,8,9,6626,3999
14,15,18,20,2593,8032
1,2,4,5,2661,7964
4,9,10,12,3160,7465
7,12,16,20,3873,6752
5,8,13,15,6021,4604
0,3,7,10,7588,3037
3,12,15,20,4537,6088
6,13,16,18,5646,4979
11,16,17,21,2710,6167
9,13,17,22,6804,3821
0,16,19,23,6658,3967
3,6,15,20,8126,2499
0,9,11,20,2819,7806
4,10,16,22,7664,2961
8,15,19,21,7574,3051
1,4,10,20,4482,6143
