Kumar:0,Sath:1,Verad:2,Aegir:3,Figaro:4,Hekerson:5,Laima:6,Ariel:7,Laika:8,Raoq:9,Coco:10,Riley:11,Evan:12,Woonsa:13,Dominic:14,Praha:15,Chakra:16,Alice:17,Feng Yan:18,Miho:19,Tatu:20,Rasheed:21,Lulu and Friends:22,Lushen:23,Ryan:24,Kaki:25,Mellia:26,Xiao Ling:27,Loren:28,Chloe:29,Trevor:30,
3,6,12,17,20169,9282,
0,5,18,23,9303,21256,
13,21,29,30,11730,10173,
11,22,26,27,7098,11889,
4,6,14,23,18607,11574,
1,11,17,26,10647,12212,
3,5,20,21,8453,21671,
15,18,19,23,13691,15729,
1,5,19,22,6993,22648,
9,15,24,28,8184,22864,
13,15,18,27,14332,12279,
1,10,11,12,9893,18972,
2,3,9,20,16832,13306,
5,8,18,26,3275,27355,
2,9,15,18,21774,8129,
10,11,24,28,9277,17810,
0,2,10,24,15132,16195,
1,7,8,13,6418,21132,
15,17,21,23,5089,21937,
8,13,17,26,4889,24895,
0,1,8,11,11172,18746,
0,1,19,29,17722,11089,
0,7,19,24,12449,15573,
8,14,17,29,17295,8634,
8,10,16,25,16789,14583,
5,10,29,30,6884,19691,
3,9,14,22,17043,13512,
9,14,18,23,15101,15988,
0,19,26,27,5769,25455,
4,5,16,22,21933,8935,
12,14,25,28,11410,19907,
7,10,18,24,9164,17598,
2,7,16,24,24988,5543,
13,15,23,28,9604,19774,
4,10,16,23,18279,13179,
5,20,22,26,717,28939,
4,7,11,19,16022,8122,
0,4,11,13,22643,5346,
2,5,19,23,15072,16304,
9,26,29,30,17810,9671,
0,2,25,26,20482,10872,
19,20,22,28,3542,25074,
4,5,6,22,7161,15134,
4,11,26,30,13283,12758,
5,15,20,29,4819,19342,
5,22,26,30,5725,20931,
6,10,22,25,12664,12793,
3,5,11,16,24371,6327,
0,10,16,19,18426,12971,
0,10,11,20,12633,13908,
2,6,9,16,28436,2353,
6,7,24,30,16677,9733,
4,8,20,23,3695,27739,
1,14,18,25,18191,12765,
7,14,18,30,20025,8982,
4,9,15,30,17631,13086,
4,16,22,25,26621,4427,
9,20,25,29,18782,11011,
13,14,21,22,11745,16296,
5,21,23,27,3414,27823,
9,21,25,29,20268,7797,
3,11,15,20,17706,12335,
0,2,12,23,16058,15368,
1,4,16,24,18178,13281,
5,6,13,20,7283,18860,
14,23,24,29,21290,8043,
6,13,19,30,18291,9940,
15,18,19,30,17452,11709,
10,11,23,25,20670,8814,
3,5,7,18,20497,9589,
4,10,15,17,10386,17254,
4,16,19,22,25730,5336,
14,22,26,29,13919,9152,
5,12,17,21,6989,23333,
2,13,14,20,21602,9140,
11,17,20,25,20709,6810,
4,10,14,23,9457,21984,
0,7,16,18,27373,3435,
8,17,21,26,1776,28493,
11,12,14,26,16577,13422,
5,8,11,24,8483,19313,
6,16,20,23,27274,3933,
7,11,13,28,7746,10645,
2,8,22,25,18020,11591,
17,18,19,25,19639,9361,
2,8,26,28,6986,24341,
1,3,6,30,20852,8618,
1,7,8,25,7846,21260,
0,1,18,29,18216,9384,
1,2,14,23,17315,14141,
