Kumar:0,Sath:1,Suiki:2,Verad:3,Aegir:4,Figaro:5,Hekerson:6,Lavender:7,Laima:8,Ariel:9,Laika:10,Raoq:11,Coco:12,Riley:13,Evan:14,Woonsa:15,Dominic:16,Praha:17,Savannah:18,Chakra:19,Alice:20,Feng Yan:21,Miho:22,Tatu:23,Rasheed:24,Lulu and Friends:25,Lushen:26,Ryan:27,Kaki:28,Mellia:29,Fran:30,Xiao Ling:31,Loren:32,Chloe:33,Trevor:34,
12,16,19,25,35022,16785,
1,12,15,32,10732,41262,
7,25,30,34,26356,20276,
1,5,9,33,27651,16388,
15,22,26,29,26179,25879,
2,11,16,18,32143,20204,
2,8,24,28,50259,1896,
9,27,28,29,23967,26598,
0,1,14,20,26490,25638,
6,9,11,30,10092,37673,
1,7,18,24,10647,41637,
9,11,13,30,20773,20500,
15,17,26,29,25611,25034,
4,8,12,29,16459,32594,
4,12,17,34,15124,34782,
6,8,21,23,20949,23252,
8,9,31,33,19580,13148,
10,20,23,29,3833,47958,
0,10,23,30,5138,46770,
0,12,20,24,14237,34577,
7,13,16,19,36854,14905,
13,15,23,33,21138,16697,
3,4,9,12,29823,20408,
17,22,26,28,27328,24289,
8,9,15,27,26276,18057,
0,14,15,18,12352,39852,
3,19,32,33,46533,4620,
6,8,15,20,22360,16301,
1,17,25,32,8736,39999,
7,8,17,19,41449,9318,
4,9,12,34,12144,34800,
5,10,12,20,10999,40356,
5,12,14,31,13038,39200,
17,19,30,33,39737,9936,
12,14,17,32,15157,36610,
8,15,26,30,25667,22279,
0,10,14,18,1124,51225,
2,5,8,26,49141,3086,
1,24,27,34,16509,34861,
3,8,11,20,41773,6871,
9,14,28,34,29425,21082,
19,23,30,33,18133,25894,
3,9,22,30,32630,16528,
27,28,29,31,19978,32195,
15,18,28,33,27146,20302,
1,12,25,29,10088,40560,
9,11,27,34,24798,25721,
5,8,14,15,33491,17418,
17,21,24,28,21223,26726,
11,20,24,34,20683,28275,
1,8,16,27,33384,17979,
9,20,23,26,9773,34389,
11,12,14,31,15017,37143,
6,18,27,33,9953,38915,
5,17,19,33,40575,9642,
5,12,22,34,18096,33270,
12,13,17,31,18293,24218,
0,2,8,26,49431,2809,
3,15,21,27,40507,10554,
3,5,17,34,38177,13135,
5,6,28,34,24823,26790,
2,16,31,34,39578,12338,
5,6,16,18,3195,49143,
14,15,29,33,27787,18719,
4,6,13,29,12536,35850,
13,16,17,30,30796,17230,
0,21,28,31,27945,22860,
10,15,16,26,24782,27442,
5,11,14,15,27935,24305,
10,15,23,25,4135,44964,
6,11,16,26,16435,35829,
13,21,31,34,28670,17529,
0,1,11,12,15556,36680,
19,21,26,32,27104,24750,
8,12,14,26,18453,32374,
0,17,20,23,17159,29081,
3,20,22,28,40152,11610,
8,16,21,24,35036,13368,
6,7,19,23,31164,21189,
15,23,26,29,20758,31301,
1,11,17,18,6359,45581,
2,3,10,21,45460,6643,
12,13,17,19,32256,15969,
0,3,13,33,45121,2834,
5,7,13,23,33540,17005,
7,25,27,34,27608,22655,
16,26,27,28,24890,27463,
1,6,29,32,10013,42302,
1,2,18,34,37343,14731,
1,4,20,21,20749,28698,
3,19,32,34,44175,7550,
12,19,21,27,34409,17739,
6,12,21,34,16477,32985,
20,21,25,34,23766,15373,
1,5,21,26,21296,30278,
13,14,19,27,33873,17358,
5,10,25,30,8315,38306,
7,14,26,32,18908,33446,
0,26,29,30,16512,35609,
10,17,31,32,8177,42577,
6,8,14,21,28713,20443,
7,21,27,33,35627,12747,
6,14,18,24,1430,50869,
9,10,20,22,19368,25662,
3,6,21,32,26873,23768,
0,14,20,22,27405,24471,
3,23,24,25,21006,26195,
5,13,22,32,23806,24653,
9,10,15,33,19137,19271,
9,15,26,28,33276,14736,
21,22,24,26,15778,33745,
17,19,24,30,36615,14776,
11,12,14,15,20491,31581,
0,2,11,28,43948,8408,
1,10,15,33,24552,22073,
2,9,16,22,40170,11553,
0,2,9,19,46697,5268,
17,21,22,25,22360,24020,
12,13,20,29,16793,22058,
4,25,32,33,14831,27396,
1,2,9,22,42961,8889,
2,6,22,24,38047,14238,
8,11,16,24,32717,16808,
2,17,25,30,42999,8823,
4,16,23,24,5668,46428,
19,20,31,32,27440,24306,
5,9,22,33,25350,16195,
5,16,19,21,42233,10047,
4,8,10,12,12661,37030,
13,19,22,24,42720,8723,
0,6,12,26,7127,45106,
9,10,29,33,15499,24406,
6,7,13,28,37542,13753,
2,4,16,27,36874,15456,
10,11,16,18,3666,48622,
0,4,7,26,22270,30051,
2,10,12,27,33986,18360,
12,15,25,29,8963,37717,
1,5,17,27,19972,31910,
6,28,29,34,23221,28392,
5,11,16,17,24578,27434,
4,19,24,30,30581,21228,
0,15,16,19,40629,11543,
6,9,26,29,11255,38460,
11,24,27,30,13335,38065,
0,1,17,32,15415,36429,
9,10,25,32,5586,37402,
14,15,19,25,37358,13827,
9,14,17,27,20081,30426,
5,6,19,20,37600,14560,
6,15,17,34,19967,29228,
1,10,11,29,9877,42319,
27,28,29,33,36697,12526,
1,3,6,9,32437,18230,
3,4,22,31,25460,26343,
1,23,29,33,26454,23398,
4,10,14,24,7480,44753,
8,21,32,33,27508,13344,
6,20,27,33,25631,20562,
5,7,15,33,40641,8742,
8,9,17,32,10394,28059,
2,4,12,13,41046,10999,
6,9,20,23,5042,37817,
12,21,24,29,9139,39285,
1,6,10,17,8420,43476,
0,15,18,24,3280,48487,
11,21,25,34,23909,22417,
0,5,21,22,26932,24024,
1,2,7,13,45258,7076,
15,20,23,27,13617,37337,
0,14,21,22,26046,25698,
2,8,20,34,48929,2795,
19,22,32,33,32212,16630,
23,27,30,34,19173,31516,
0,25,26,32,14094,34460,
13,30,32,33,13657,18243,
4,7,21,24,22764,28300,
5,17,19,29,39277,12819,
4,23,26,28,15439,36899,
10,13,26,34,23362,24690,
8,10,21,24,21724,20404,
2,10,14,17,38151,14103,
1,4,7,13,30575,21176,
4,5,7,20,24689,26970,
7,9,17,30,15752,31476,
2,3,11,25,46297,5723,
3,15,18,22,27794,24094,
10,11,24,32,6545,45241,
2,14,23,25,36074,15680,
6,7,17,19,34146,17892,
1,9,24,26,8541,39971,
3,10,19,31,40169,11966,
4,5,6,31,7160,44860,
3,6,14,21,31306,20558,
0,8,25,27,26866,17823,
0,8,18,33,15249,20582,
0,2,10,32,42773,9576,
20,26,29,34,23126,27721,
6,14,28,29,17048,35295,
8,21,27,31,32229,16554,
13,22,30,32,23029,23355,
0,12,16,33,30722,18490,
6,22,25,28,19773,29898,
3,13,17,27,36801,13301,
13,18,20,24,2504,33086,
3,11,19,29,41963,10337,
0,8,27,34,36701,12431,
8,16,27,31,34260,16889,
10,12,14,28,10463,41874,
7,10,13,15,26271,22393,
2,6,12,17,37107,14995,
6,17,20,21,15959,27239,
13,24,30,31,11479,25572,
5,10,20,27,15611,36030,
6,8,15,25,12789,26557,
5,7,23,27,21616,30725,
12,30,33,34,21000,19669,
0,4,19,31,31891,20321,
3,8,25,28,41016,6830,
2,7,9,21,42437,8882,
4,24,29,33,18559,25591,
3,5,14,15,41235,11069,
13,18,22,29,11396,35707,
1,12,19,22,29502,22852,
7,23,31,32,8344,43885,
6,8,12,28,25485,24335,
5,24,29,30,7135,43804,
1,6,18,24,1175,51138,
16,19,25,29,40418,11570,
2,7,14,16,38783,13572,
0,5,6,17,14998,36168,
1,10,18,31,1430,50888,
4,15,19,34,39865,12059,
4,13,24,29,5323,37507,
9,15,16,24,21310,25972,
4,5,7,13,31561,19325,
6,9,24,34,9587,33766,
2,3,14,19,45660,6687,
12,14,16,18,3383,48971,
12,16,19,23,28720,23631,
0,11,19,33,41323,10129,
9,21,25,30,11766,24127,
6,7,23,34,19621,31669,
2,12,14,19,39609,12749,
8,10,13,29,19331,20267,
19,29,30,32,24870,27038,
9,16,20,25,21818,18900,
4,15,16,27,16202,35916,
17,20,22,26,21988,26533,
5,8,20,22,30064,14794,
0,2,10,34,42731,9547,
26,29,30,31,10518,41357,
16,21,23,29,12304,38940,
5,8,13,17,24532,13654,
6,14,19,31,29110,23217,
4,7,23,28,22524,29807,
4,7,17,19,36626,15427,
2,13,22,32,43592,8371,
17,20,26,30,15700,32270,
4,13,14,24,18487,30155,
5,20,21,26,23669,25206,
2,6,26,30,37084,15263,
0,8,21,31,34437,10923,
0,2,16,31,44030,8022,
19,23,25,32,25287,25743,
2,15,21,34,42619,8962,
8,19,23,30,40989,10497,
0,4,28,30,21218,30742,
0,8,17,26,26983,17663,
23,26,31,32,9014,43249,
3,27,29,32,28352,23843,
0,18,27,28,13017,39323,
4,6,22,33,21888,24683,
3,11,29,33,38565,11213,
6,20,30,32,3298,46056,
2,3,26,29,43345,9006,
13,16,22,28,42350,9311,
1,7,25,32,24431,26893,
14,19,24,28,32750,19380,
8,12,24,25,7266,28197,
14,17,20,27,18351,32087,
14,17,30,31,15169,34828,
9,16,20,27,26234,21831,
1,4,6,26,11387,40957,
7,10,25,32,15793,34616,
1,7,11,13,33603,18309,
7,11,12,29,15757,36443,
17,20,31,34,23896,23321,
14,20,23,30,8492,42604,
5,8,10,19,35260,15174,
0,14,18,21,11072,40689,
9,11,17,26,15780,32708,
1,2,10,33,48286,3657,
1,14,31,34,21730,29976,
1,6,7,33,33215,17572,
1,8,22,25,28010,19411,
11,18,30,32,2975,49032,
1,7,14,29,25327,27031,
4,22,26,34,18149,33152,
1,3,10,30,27699,24440,
6,19,25,26,33109,18259,
5,11,17,22,23076,28627,
4,11,21,28,23268,27992,
6,13,14,31,22037,28212,
3,14,19,25,42952,8966,
2,15,23,26,37790,14505,
5,7,8,31,37470,13246,
10,11,22,30,14263,37596,
2,13,21,22,41697,10240,
1,3,9,34,36850,13186,
0,8,20,24,22404,12097,
13,18,21,27,8757,37560,
4,5,16,32,11796,40425,
15,16,19,28,43779,8545,
9,20,30,32,6660,32889,
11,23,31,32,7310,44767,
3,8,24,29,32232,13148,
0,1,20,25,23301,24933,
6,10,16,17,11822,40040,
5,13,15,20,30286,10893,
10,16,21,27,16189,35485,
0,28,29,30,24798,27267,
4,8,14,33,26670,19301,
3,5,14,27,28693,23628,
11,12,22,24,12959,38796,
13,14,15,17,32651,16820,
7,13,30,33,26652,14946,
10,25,26,33,15404,26986,
2,14,19,30,44228,8128,
8,15,26,33,29588,12796,
4,17,19,33,37114,13440,
6,16,17,30,18915,32256,
1,18,20,32,1408,50353,
8,16,17,25,26910,17215,
5,13,25,30,8710,22486,
7,22,23,28,18594,33731,
18,21,23,26,1903,49980,
6,9,15,25,8232,32733,
1,6,29,31,13338,38922,
11,15,16,17,26034,25608,
4,5,10,22,8388,43794,
6,7,11,20,23251,28433,
23,25,27,30,12070,36012,
0,7,16,28,33119,19221,
1,11,13,33,37741,10725,
9,11,13,26,24630,21231,
15,18,23,32,820,51406,
1,4,26,34,17229,34503,
3,15,16,24,40046,11859,
18,30,31,33,4752,40125,
4,5,28,29,17703,34538,
19,25,28,33,35460,10882,
