Kumar:0,Sath:1,Suiki:2,Verad:3,Aegir:4,Figaro:5,Hekerson:6,Lavender:7,Laima:8,Ariel:9,Laika:10,Raoq:11,Coco:12,Riley:13,Evan:14,Woonsa:15,Dominic:16,Praha:17,Chakra:18,Alice:19,Feng Yan:20,Miho:21,Tatu:22,Rasheed:23,Lulu and Friends:24,Lushen:25,Ryan:26,Kaki:27,Mellia:28,Xiao Ling:29,Loren:30,Chloe:31,Trevor:32,
5,11,25,31,25032,13945,
1,11,14,19,19119,21534,
0,3,23,32,21775,18190,
16,17,18,28,27336,13453,
2,12,22,32,28619,12031,
5,9,13,29,14568,15982,
5,7,10,25,14109,26803,
9,16,22,32,14098,24232,
2,7,20,30,32013,8762,
4,19,26,27,26181,14362,
3,12,15,18,33800,6911,
7,11,14,32,16980,23708,
3,5,6,22,14333,26442,
14,21,26,28,5807,35108,
2,24,26,29,31518,9126,
1,17,26,31,25150,13434,
8,14,19,32,22426,15363,
1,13,19,31,20044,9089,
2,11,16,20,31957,8881,
9,18,25,30,24404,15344,
0,5,23,32,12737,27243,
10,17,20,32,13003,24599,
5,6,12,17,4925,35260,
1,20,22,27,17415,22658,
4,8,9,15,20329,16374,
13,14,22,28,12385,25998,
13,24,25,30,9812,23011,
2,22,26,27,29360,11556,
1,16,26,28,10855,30051,
3,5,7,12,20735,20135,
0,19,24,32,16336,17223,
2,6,25,28,27113,13803,
7,17,31,32,19375,14926,
16,18,25,26,22471,18443,
7,13,24,25,20072,17150,
1,18,20,25,27091,13640,
2,12,13,24,33125,7390,
5,18,28,29,25768,15099,
1,13,19,23,13899,17470,
6,14,20,30,7383,33045,
5,6,13,16,20887,17748,
17,19,22,29,6744,30132,
4,13,17,22,16180,21794,
14,16,17,26,14088,26644,
2,14,16,24,31596,9218,
0,12,20,25,9378,30617,
0,1,9,15,21599,17300,
5,20,21,25,13534,26472,
8,18,27,31,36219,3549,
5,16,17,20,23461,16442,
13,15,27,28,27184,11108,
5,20,24,27,18384,18905,
15,25,30,32,13540,26923,
10,12,28,32,3772,36738,
6,25,26,29,7458,33416,
0,1,15,23,15860,24691,
4,19,30,31,19677,16522,
2,5,10,14,30857,10059,
9,18,20,22,27492,12267,
0,1,17,26,16376,24318,
15,21,22,29,8174,32245,
5,20,26,30,9408,30630,
2,14,15,16,33653,7244,
1,5,21,28,10799,30094,
6,15,26,27,17847,22819,
2,6,27,28,29382,11521,
6,17,23,29,3527,34308,
0,4,22,32,14020,25061,
5,7,14,24,18851,21355,
5,8,15,20,24888,11292,
23,29,31,32,19925,13018,
2,14,16,18,33031,7887,
8,13,19,27,29232,5250,
0,14,26,30,6990,33921,
12,15,19,31,13926,15817,
1,3,18,21,31088,9825,
5,12,17,27,16138,24032,
2,11,17,30,32310,8487,
17,27,29,32,21450,18768,
1,4,12,22,16874,23484,
6,9,31,32,10589,18570,
0,11,12,27,16276,24433,
7,17,25,32,18860,21305,
2,8,23,31,38311,883,
9,11,20,23,13322,21881,
0,9,21,27,18104,19080,
4,5,23,28,19938,20655,
6,17,26,30,5496,35057,
6,18,27,29,27115,13690,
8,12,21,28,12663,25150,
2,8,17,23,38561,1711,
6,20,22,23,3340,35812,
4,6,16,21,17128,23062,
2,9,11,18,33244,7429,
12,13,20,31,19478,9564,
5,22,26,30,3551,37327,
0,3,19,29,24349,15546,
0,3,13,16,33753,5936,
0,17,21,25,13093,26378,
5,19,23,29,6179,31431,
5,19,26,31,23418,12312,
4,6,21,22,13429,26564,
13,14,26,29,19730,19865,
1,10,16,21,8830,32082,
1,9,15,23,8645,27506,
18,20,25,31,23466,12896,
15,17,27,31,28734,8587,
8,12,14,21,17614,22136,
0,21,25,26,9693,31185,
6,7,18,27,27875,13041,
13,21,23,31,18926,10184,
2,14,18,23,33792,7113,
2,4,11,26,32816,8062,
2,10,14,24,30474,10239,
0,17,29,32,18826,20339,
6,16,17,23,10686,29151,
3,15,21,26,25741,14913,
2,7,17,27,34690,6136,
14,15,23,27,12361,27744,
2,21,23,31,38024,2296,
7,16,26,31,27894,11365,
0,9,29,30,7502,28804,
8,11,15,24,17901,16384,
20,25,28,32,10937,29150,
0,2,21,32,35880,5018,
21,23,26,28,4396,36295,
7,16,20,21,15052,25272,
0,6,8,31,18299,11516,
1,5,14,21,11677,29228,
0,3,11,16,24638,16191,
0,14,22,32,11275,29252,
5,10,28,32,6791,33730,
10,14,22,32,5914,34617,
9,13,21,30,14594,17742,
16,20,21,24,18166,20402,
15,21,31,32,23543,12995,
3,15,17,29,24579,14713,
12,20,23,28,5086,33072,
8,24,26,31,15117,14947,
1,6,20,23,10134,29562,
5,11,12,17,13309,27148,
0,8,13,22,18896,10888,
2,4,14,26,31693,9165,
4,12,30,31,20085,18376,
3,9,17,30,13682,22971,
2,11,29,30,29813,10861,
1,3,12,25,19233,21667,
14,15,21,32,12720,27709,
0,17,22,31,14869,18337,
7,17,23,24,8639,26744,
4,16,21,29,22548,18159,
7,10,12,26,5467,35431,
9,12,22,24,3863,29959,
4,7,24,26,15861,23606,
0,15,28,32,14769,25457,
1,5,17,30,7488,32400,
6,19,23,24,1349,32291,
6,11,24,25,6366,33059,
1,14,17,25,12512,28195,
3,5,6,20,21447,18491,
6,9,13,19,5821,17171,
2,4,11,23,33354,7414,
3,9,16,28,22986,15885,
5,9,13,23,8697,17149,
0,2,9,25,34618,5976,
4,5,16,30,14563,25217,
5,8,9,12,11282,19186,
18,25,30,31,19099,18239,
2,25,27,29,30087,10676,
5,18,21,30,23855,17052,
0,16,25,29,14289,26593,
1,4,21,28,10834,28080,
10,16,25,26,7706,33207,
10,12,20,30,3185,36708,
4,11,18,28,27005,13703,
