Woonsa:0,Dominic:1,Sath:2,Feng Yan:3,Miho:4,Rasheed:5,Verad:6,Aegir:7,Lushen:9,Figaro:10,Hekerson:11,Ryan:12,Lulu and Friends:8,Ariel:13,Laika:14,Kaki:15,Raoq:16,Mellia:17,Coco:18,Xiao Ling:19,Loren:20,Chloe:21,Riley:22,Trevor:23,
0,1,12,21,7946,2679
10,13,16,20,5019,5606
4,5,6,21,5410,5215
1,9,10,17,3596,7029
7,10,16,17,5178,5447
1,6,16,22,9457,1168
3,16,18,19,4737,5888
8,16,20,23,3084,7541
7,14,15,17,5653,4972
12,15,18,23,3570,7055
8,10,11,18,747,9878
10,12,16,17,4367,6258
0,8,13,21,7652,2973
15,16,17,19,5118,5507
6,8,9,20,6569,4056
2,5,6,15,6368,4257
5,6,16,17,5689,4936
8,9,12,21,7029,3596
0,3,11,12,4452,6173
4,6,7,12,8782,1843
1,6,10,21,8277,2348
0,9,22,23,7786,2839
1,16,19,23,4716,5909
6,17,19,22,7593,3032
0,3,17,23,6194,4431
3,7,11,15,6123,4502
7,8,14,22,6432,4193
7,11,15,18,3678,6947
5,14,17,21,5892,4733
7,11,16,20,3114,7511
1,3,11,20,3602,7023
1,12,14,16,4621,6004
2,3,13,19,5549,5076
4,5,9,22,7478,3147
1,3,8,14,4989,5636
11,18,19,21,3716,6909
1,5,11,21,3125,7500
2,12,13,19,4205,6420
3,10,13,20,6370,4255
0,4,7,13,6429,4196
0,2,19,22,4667,5958
9,15,19,22,8347,2278
1,6,12,22,9595,1030
8,15,19,23,4691,5934
2,3,18,20,1718,8907
1,13,14,20,3199,7426
2,4,15,22,7459,3166
1,12,13,16,6044,4581
7,9,13,17,4871,5754
0,10,13,23,6991,3634
12,14,16,19,4331,6294
0,9,11,19,2979,7646
1,3,6,8,8096,2529
9,15,20,22,7585,3040
9,14,16,22,7021,3604
0,2,4,20,2289,8336
0,3,5,9,5627,4998
1,6,8,19,7008,3617
3,6,13,21,9014,1611
2,8,13,18,1757,8868
7,11,18,23,3602,7023
1,12,19,23,5015,5610
2,6,13,18,6073,4552
8,10,12,23,5641,4984
2,6,8,16,6402,4223
3,5,12,14,4927,5698
3,5,14,22,6935,3690
0,4,7,21,7247,3378
2,13,14,16,3587,7038
9,14,18,23,1537,9088
1,2,4,16,4568,6057
9,12,19,21,9031,1594
2,3,9,22,8029,2596
0,7,13,21,9008,1617
5,7,8,9,4673,5952
18,19,21,23,6875,3750
4,8,17,21,7164,3461
3,17,18,21,7109,3516
6,14,20,21,9652,973
7,10,12,22,6912,3713
10,13,20,23,3866,6759
3,4,10,15,7058,3567
5,17,19,20,1954,8671
9,16,17,21,4530,6095
0,7,10,17,5974,4651
9,12,16,22,5790,4835
6,8,12,21,6426,4199
8,13,14,19,3500,7125
1,2,11,17,2190,8435
4,7,10,19,5500,5125
2,4,6,18,5277,5348
1,12,15,23,5606,5019
0,2,11,13,3440,7185
0,8,12,14,4136,6489
0,10,11,20,2033,8592
3,15,16,23,6527,4098
5,12,18,20,1636,8989
8,13,19,22,3423,7202
0,8,9,17,4098,6527
11,14,15,16,4321,6304
4,8,12,13,4574,6051
4,14,21,23,8324,2301
0,1,16,21,9708,917
2,3,5,17,3686,6939
11,13,16,21,6203,4422
7,8,14,18,3144,7481
0,2,10,19,3169,7456
2,3,6,18,5894,4731
1,11,14,15,4419,6206
12,13,15,23,6349,4276
10,16,18,23,3759,6866
1,2,7,10,5681,4944
8,12,14,22,7148,3477
3,6,11,19,6046,4579
7,8,17,22,7115,3510
5,8,14,21,2335,8290
1,4,9,16,5661,4964
0,9,17,18,3459,7166
4,7,20,22,7382,3243
4,6,16,21,8353,2272
3,17,20,22,7566,3059
9,13,18,23,4577,6048
2,6,15,23,6774,3851
6,8,12,20,6870,3755
2,3,4,23,4565,6060
1,12,13,20,5896,4729
3,13,20,22,6988,3637
12,14,17,20,1604,9021
0,4,16,20,4404,6221
0,2,7,19,5502,5123
3,7,17,22,8450,2175
10,13,14,16,4311,6314
3,14,15,21,9230,1395
7,8,18,22,6658,3967
1,9,20,21,7118,3507
0,9,10,16,5764,4861
3,8,10,17,6834,3791
6,13,17,20,7686,2939
10,11,12,20,2461,8164
4,7,15,18,5940,4685
7,9,13,18,2771,7854
3,5,10,18,3257,7368
10,16,19,22,7999,2626
6,12,13,21,9386,1239
6,8,12,16,8003,2622
2,5,16,19,2637,7988
13,17,19,21,5908,4717
6,11,13,17,6385,4240
7,12,13,18,5029,5596
10,13,15,20,5221,5404
2,4,6,12,6431,4194
5,10,15,16,5589,5036
1,10,12,17,4452,6173
11,19,20,21,3729,6896
2,4,8,18,3737,6888
3,10,15,17,6473,4152
0,5,9,15,5261,5364
13,14,18,21,7042,3583
3,10,15,22,8181,2444
4,5,12,17,2955,7670
5,7,11,20,4090,6535
4,8,12,16,5591,5034
7,14,15,18,4709,5916
1,2,12,15,5399,5226
5,9,10,23,3142,7483
0,1,7,19,7360,3265
4,6,11,22,6533,4092
1,2,4,13,5888,4737
0,3,6,8,8749,1876
2,17,19,20,1726,8899
5,10,14,21,8376,2249
5,6,9,18,4478,6147
2,4,15,23,4880,5745
0,10,12,17,4481,6144
0,3,7,12,6673,3952
2,3,10,20,2194,8431
5,11,16,19,2482,8143
5,7,12,15,6367,4258
4,14,16,19,4483,6142
9,13,14,19,3228,7397
5,9,18,19,1623,9002
3,8,9,18,5116,5509
5,14,21,22,8380,2245
9,11,14,16,2007,8618
3,6,9,21,8924,1701
3,17,18,19,4791,5834
0,4,7,20,5851,4774
11,16,17,20,1551,9074
1,2,13,20,4873,5752
0,1,21,23,6486,4139
1,14,20,21,8045,2580
1,9,15,17,5097,5528
1,19,21,22,9882,743
6,8,9,14,5307,5318
14,17,18,22,5503,5122
4,13,16,20,5890,4735
0,13,16,22,4200,6425
3,4,8,19,8108,2517
9,10,19,20,2922,7703
1,7,9,22,8516,2109
5,6,8,16,6628,3997
9,18,19,21,6111,4514
7,16,18,19,4555,6070
3,4,9,14,4915,5710
1,14,17,19,3972,6653
1,8,10,15,6149,4476
1,14,16,20,3943,6682
9,14,21,22,6347,4278
2,9,18,20,845,9780
5,11,15,18,2362,8263
0,6,16,20,7134,3491
1,6,7,10,8771,1854
9,10,20,21,5982,4643
11,12,16,17,2691,7934
0,11,16,23,3920,6705
0,5,7,16,5351,5274
1,2,4,11,2591,8034
1,6,16,20,7413,3212
7,9,12,22,7187,3438
0,1,7,9,7296,3329
4,14,15,20,4467,6158
4,5,16,18,3482,7143
7,10,14,18,3398,7227
0,3,4,22,7104,3521
0,8,11,14,3339,7286
1,4,5,16,4491,6134
2,6,7,14,7611,3014
2,4,12,16,4512,6113
5,7,10,20,5369,5256
7,10,12,13,5512,5113
5,15,16,22,7697,2928
3,8,16,23,6114,4511
2,3,6,9,7207,3418
8,10,11,16,2459,8166
10,14,21,22,7049,3576
0,3,4,14,5407,5218
3,5,9,17,4675,5950
7,10,12,21,8736,1889
14,16,17,22,6572,4053
0,18,19,21,7821,2804
2,8,15,18,3012,7613
2,12,13,14,3708,6917
6,7,8,17,7560,3065
7,14,17,22,5882,4743
1,4,7,13,7340,3285
0,1,19,21,8969,1656
5,7,11,19,4593,6032
1,12,20,21,8191,2434
3,7,18,21,6924,3701
4,8,10,12,5951,4674
5,17,21,22,8022,2603
1,5,16,18,3387,7238
6,9,16,18,5728,4897
3,5,16,22,7191,3434
4,10,16,20,4220,6405
0,5,13,18,1150,9475
5,8,12,17,4298,6327
0,4,15,22,8455,2170
1,9,14,21,7982,2643
3,8,14,19,5822,4803
3,12,20,21,7977,2648
4,13,14,20,3464,7161
7,11,18,19,2459,8166
7,10,14,21,8335,2290
1,13,16,18,5155,5470
0,1,5,16,5026,5599
1,7,9,11,4336,6289
5,6,11,17,3744,6881
4,6,10,13,7843,2782
0,3,6,15,8491,2134
4,13,14,15,6515,4110
11,13,19,23,2070,8555
1,8,16,20,3750,6875
0,1,6,19,7616,3009
3,10,19,23,4560,6065
1,3,10,19,7084,3541
4,6,13,18,6605,4020
1,6,8,20,7966,2659
3,10,12,20,5566,5059
5,9,13,14,2776,7849
8,14,17,20,2369,8256
5,15,18,19,3394,7231
5,13,20,22,6724,3901
5,14,15,21,6886,3739
2,4,9,12,3293,7332
4,10,17,18,2742,7883
4,13,14,16,5916,4709
8,10,16,22,6959,3666
16,18,19,22,5414,5211
1,5,11,22,4314,6311
7,10,15,23,6823,3802
0,6,7,17,8368,2257
0,8,20,22,3759,6866
2,11,14,22,2272,8353
4,11,22,23,6336,4289
5,6,7,9,8040,2585
2,5,15,17,4602,6023
0,3,17,19,7140,3485
0,12,16,23,5763,4862
8,9,14,22,4521,6104
5,6,19,22,7059,3566
2,13,15,16,6213,4412
4,8,9,11,3964,6661
1,7,14,23,4790,5835
3,10,13,18,5149,5476
17,19,21,22,9354,1271
2,11,18,23,1587,9038
7,10,16,18,4628,5997
0,7,13,18,5574,5051
2,4,5,6,4829,5796
13,17,18,23,5380,5245
2,5,7,13,3908,6717
12,15,21,22,9147,1478
1,12,15,18,4634,5991
3,5,6,7,9171,1454
2,6,17,23,6231,4394
6,9,11,20,4699,5926
12,14,16,17,3161,7464
6,11,19,23,4981,5644
1,2,5,21,3489,7136
11,20,21,22,6056,4569
1,11,13,18,2511,8114
6,9,10,14,5376,5249
11,18,19,23,1954,8671
9,13,16,19,4760,5865
13,14,15,17,5927,4698
7,9,10,14,4518,6107
2,6,15,16,7479,3146
3,8,17,22,5547,5078
6,11,15,17,6488,4137
2,11,12,18,1149,9476
7,13,18,19,5675,4950
9,10,15,17,5335,5290
2,5,9,21,4607,6018
3,10,19,20,4258,6367
4,5,6,13,5492,5133
0,17,20,22,4841,5784
1,5,6,14,6358,4267
2,6,21,23,6221,4404
5,16,18,23,2754,7871
3,4,15,17,6894,3731
11,19,20,23,2517,8108
7,9,13,20,4384,6241
0,11,22,23,6780,3845
4,6,18,22,9243,1382
3,16,22,23,8160,2465
7,15,16,17,5785,4840
0,11,12,20,2248,8377
9,10,13,20,1891,8734
2,10,12,20,2706,7919
0,8,13,15,6080,4545
10,18,21,22,6703,3922
0,14,15,23,5478,5147
1,10,12,18,3809,6816
7,9,10,16,5343,5282
9,11,12,22,5230,5395
9,16,18,21,4449,6176
3,9,11,23,4121,6504
5,8,10,15,3557,7068
0,1,15,19,7546,3079
3,4,12,14,5075,5550
0,5,13,23,3426,7199
1,13,15,21,9588,1037
0,6,10,12,7549,3076
4,6,16,23,7685,2940
1,6,10,13,6868,3757
2,4,13,16,6206,4419
1,8,19,21,7640,2985
7,9,10,15,7003,3622
4,12,19,20,3695,6930
1,11,12,13,5630,4995
10,12,14,15,5216,5409
4,11,17,21,5938,4687
1,6,10,11,6105,4520
7,9,11,13,2117,8508
17,18,19,23,2584,8041
0,1,4,16,6476,4149
10,13,14,19,3269,7356
0,2,8,13,2576,8049
2,4,16,22,7027,3598
3,7,10,19,7269,3356
0,10,11,19,2655,7970
7,12,15,20,5233,5392
4,7,9,18,5120,5505
1,5,14,22,7099,3526
1,8,19,23,6580,4045
9,18,19,23,1905,8720
0,3,15,18,6445,4180
4,7,9,22,8886,1739
1,4,11,23,4353,6272
1,11,18,21,2789,7836
4,5,6,19,5908,4717
0,1,3,22,8073,2552
2,3,8,14,3850,6775
0,6,13,14,4097,6528
1,15,17,23,5337,5288
5,10,19,20,3166,7459
7,13,14,16,5606,5019
1,2,9,22,6474,4151
3,8,11,22,8338,2287
7,9,15,21,8952,1673
11,13,14,19,2474,8151
7,11,12,17,3399,7226
0,2,21,22,5087,5538
1,2,14,20,1368,9257
3,5,18,23,2547,8078
4,5,18,23,1732,8893
1,7,13,14,5445,5180
0,3,12,17,6360,4265
4,5,7,20,4876,5749
9,10,13,21,3030,7595
2,3,13,14,4538,6087
0,16,20,23,5285,5340
8,9,15,20,4851,5774
8,9,14,20,1456,9169
3,7,10,22,8846,1779
6,10,13,15,6652,3973
7,8,9,17,4699,5926
0,13,16,19,4908,5717
2,11,17,20,749,9876
0,4,7,8,7024,3601
3,7,21,22,9497,1128
1,5,17,20,2976,7649
3,6,7,23,9267,1358
5,9,12,15,5115,5510
6,8,21,23,9681,944
4,5,11,20,946,9679
0,10,16,23,5105,5520
13,14,21,22,9761,864
3,9,11,13,3738,6887
9,19,21,23,5130,5495
1,6,12,20,7341,3284
4,11,17,18,1600,9025
8,11,13,17,3744,6881
10,12,16,23,5432,5193
7,11,12,14,3442,7183
2,12,15,17,5123,5502
0,7,8,20,4848,5777
6,15,17,18,6436,4189
2,4,9,16,4154,6471
2,5,15,23,3239,7386
3,17,19,23,5346,5279
11,13,15,17,4724,5901
10,13,14,23,3612,7013
1,5,18,21,4745,5880
0,13,19,23,6884,3741
4,8,12,15,6459,4166
9,18,19,22,4220,6405
3,13,17,19,5956,4669
4,6,12,19,7374,3251
1,14,17,18,2020,8605
3,6,14,16,7633,2992
0,4,12,13,6547,4078
6,15,19,23,6550,4075
2,13,14,15,4314,6311
3,7,12,17,6303,4322
6,8,12,19,7373,3252
6,8,11,22,3289,7336
10,13,15,16,7225,3400
0,12,18,22,5462,5163
0,8,9,15,6531,4094
6,9,10,21,6142,4483
13,18,20,21,5980,4645
3,4,6,17,7487,3138
4,5,16,17,2848,7777
4,11,13,17,3617,7008
2,10,12,22,7397,3228
15,16,20,21,5532,5093
5,9,11,21,2933,7692
1,4,5,19,4873,5752
5,10,11,20,1199,9426
0,3,10,20,5126,5499
3,5,7,21,7854,2771
3,10,11,18,3070,7555
7,10,11,12,4156,6469
1,12,22,23,7088,3537
11,15,19,20,2457,8168
6,7,16,21,9759,866
11,15,16,22,7123,3502
3,11,17,19,3331,7294
2,11,15,22,7138,3487
2,5,12,18,1599,9026
2,3,12,21,8971,1654
1,6,18,22,8133,2492
3,7,8,15,7361,3264
4,5,13,18,2817,7808
6,8,11,19,4547,6078
3,11,14,18,1706,8919
4,18,20,21,4891,5734
9,15,21,23,6323,4302
0,5,16,17,2533,8092
4,7,8,18,4422,6203
8,10,14,20,1415,9210
5,7,9,13,5121,5504
0,4,14,19,3531,7094
1,4,15,23,6543,4082
2,13,16,21,4182,6443
0,8,9,12,5698,4927
5,10,14,18,1412,9213
1,2,7,13,5485,5140
4,9,10,20,3447,7178
7,11,19,21,4672,5953
2,11,14,18,508,10117
3,11,18,21,4977,5648
5,8,10,21,3086,7539
4,5,14,16,3279,7346
1,2,17,21,7334,3291
8,11,12,22,6998,3627
0,9,12,15,6287,4338
7,18,22,23,5632,4993
1,7,12,18,5176,5449
2,11,15,20,2262,8363
12,14,19,20,2246,8379
2,7,11,20,3067,7558
3,8,11,17,3767,6858
7,11,13,14,3460,7165
5,11,14,16,1726,8899
0,14,15,21,8800,1825
4,7,10,18,5565,5060
5,14,15,23,4545,6080
3,5,6,14,6420,4205
0,2,13,21,6967,3658
1,4,7,10,6768,3857
1,2,15,17,5261,5364
6,7,14,20,7787,2838
3,8,20,21,6699,3926
4,14,15,21,7792,2833
9,11,14,21,5008,5617
0,4,21,22,8797,1828
2,8,13,21,3034,7591
5,6,16,22,7901,2724
7,8,13,22,4828,5797
1,14,15,18,4602,6023
1,5,15,22,8972,1653
0,5,14,18,966,9659
7,14,21,23,9116,1509
1,11,14,18,1240,9385
2,5,18,21,6181,4444
0,4,16,21,7462,3163
7,8,10,16,5977,4648
1,7,10,18,5327,5298
5,8,14,18,2325,8300
4,8,15,16,6653,3972
4,11,13,18,4184,6441
0,3,9,17,5995,4630
1,11,12,22,5300,5325
1,6,15,21,9748,877
4,10,16,17,4279,6346
3,10,14,17,4690,5935
0,5,15,23,4186,6439
1,8,14,15,6329,4296
8,9,12,14,3739,6886
3,16,18,21,6727,3898
1,5,13,16,4859,5766
1,2,9,17,3026,7599
1,8,14,22,8629,1996
2,4,11,17,2071,8554
0,6,17,19,6804,3821
0,7,17,18,4515,6110
9,11,13,21,7751,2874
5,9,15,20,4221,6404
1,6,9,15,8169,2456
4,6,17,18,5469,5156
6,7,15,16,8975,1650
5,7,13,23,4940,5685
10,14,16,23,4605,6020
11,18,20,21,2447,8178
2,5,7,19,4629,5996
5,14,17,22,6415,4210
5,10,12,21,6998,3627
4,6,15,23,7663,2962
2,14,17,18,1147,9478
6,15,20,22,8907,1718
10,14,18,20,1588,9037
0,1,8,10,4887,5738
2,4,14,21,5508,5117
13,15,18,22,6911,3714
1,6,7,11,8064,2561
2,8,22,23,3524,7101
7,11,18,22,5480,5145
9,15,17,18,3371,7254
1,8,12,13,5883,4742
0,4,9,11,2887,7738
2,7,17,20,4467,6158
12,13,15,16,6336,4289
6,10,20,22,6079,4546
1,4,11,20,2763,7862
1,8,14,23,5384,5241
8,11,14,22,4772,5853
9,13,19,20,3841,6784
0,13,22,23,8566,2059
5,16,18,22,6403,4222
2,10,17,19,3081,7544
5,12,13,21,7020,3605
6,10,11,21,5198,5427
9,10,12,19,3932,6693
2,9,15,23,4895,5730
3,11,16,17,3766,6859
15,19,20,21,6728,3897
1,6,8,23,8354,2271
5,16,18,19,3777,6848
10,11,15,20,3872,6753
8,11,19,22,3588,7037
4,12,14,19,3474,7151
0,1,10,17,4717,5908
1,3,14,19,5282,5343
5,12,21,23,7156,3469
0,19,21,23,7407,3218
3,10,18,19,3884,6741
2,14,18,23,1352,9273
4,9,21,23,5568,5057
12,16,17,23,4043,6582
2,3,5,10,3383,7242
0,4,6,7,8861,1764
6,7,9,16,8060,2565
3,8,13,16,6152,4473
5,10,12,14,2844,7781
5,11,12,18,1480,9145
1,3,12,21,8840,1785
13,17,19,22,3357,7268
0,1,4,14,4568,6057
0,12,15,17,5936,4689
8,11,12,17,2609,8016
4,5,6,14,5016,5609
0,1,15,21,9815,810
4,9,11,23,3202,7423
1,9,11,20,1912,8713
11,14,19,23,1946,8679
0,9,11,16,4020,6605
4,7,19,20,5448,5177
1,11,18,20,1185,9440
5,15,18,23,3634,6991
0,12,18,19,3880,6745
0,7,8,15,6927,3698
0,17,20,21,6467,4158
0,2,4,11,1837,8788
19,20,22,23,6073,4552
0,6,7,9,8849,1776
1,8,14,18,3409,7216
2,4,12,15,4885,5740
7,10,20,23,4923,5702
9,19,20,21,3640,6985
0,2,7,16,5604,5021
5,13,16,23,4958,5667
6,11,17,18,4019,6606
11,14,17,21,5335,5290
2,4,12,14,2623,8002
5,11,13,20,1072,9553
1,3,6,16,8587,2038
3,4,20,23,6172,4453
0,10,19,23,3967,6658
3,18,20,23,2883,7742
0,1,15,16,8104,2521
3,6,11,12,6808,3817
2,9,15,20,4584,6041
0,2,6,14,5560,5065
6,14,16,19,6528,4097
5,7,21,23,8135,2490
7,11,17,23,3801,6824
2,9,10,20,1938,8687
2,3,5,11,2080,8545
3,7,8,11,5490,5135
0,6,19,21,5904,4721
1,13,14,18,2459,8166
3,6,9,20,7500,3125
10,15,19,21,6601,4024
4,12,18,22,6504,4121
1,7,19,21,8797,1828
3,6,11,18,5919,4706
7,11,18,21,5622,5003
5,12,18,22,7136,3489
0,3,4,23,4983,5642
1,18,20,21,3229,7396
2,4,5,19,1985,8640
12,13,14,23,3537,7088
0,7,10,13,7308,3317
0,8,10,20,1958,8667
1,13,17,19,6304,4321
17,20,21,23,5644,4981
0,6,12,16,7511,3114
0,6,13,21,9987,638
4,5,12,23,3280,7345
2,9,16,22,6679,3946
4,10,20,21,8000,2625
9,10,13,14,3254,7371
11,12,13,19,4050,6575
2,7,16,23,4518,6107
7,11,14,20,2968,7657
5,7,21,22,7565,3060
7,11,16,19,3657,6968
1,7,10,13,7227,3398
4,8,14,22,6104,4521
10,15,16,17,5946,4679
8,9,10,23,3234,7391
0,9,14,16,5065,5560
2,8,14,19,2369,8256
8,10,21,22,9925,700
9,11,13,20,755,9870
1,2,7,12,5278,5347
6,14,16,22,9255,1370
5,11,13,15,4664,5961
0,9,12,22,7096,3529
10,14,22,23,4111,6514
0,1,10,15,7470,3155
4,6,9,17,6369,4256
4,14,19,20,3252,7373
3,14,16,19,5076,5549
0,5,11,12,1563,9062
8,9,16,21,6271,4354
1,4,7,16,6952,3673
6,11,12,16,6283,4342
10,12,13,17,6255,4370
5,10,12,16,4555,6070
0,6,16,18,6167,4458
7,9,11,20,2455,8170
6,10,14,22,7069,3556
6,7,9,14,7637,2988
2,11,14,17,1124,9501
8,15,17,18,3851,6774
0,11,15,18,3974,6651
12,14,15,21,9425,1200
5,8,21,22,869,9756
12,14,20,23,1963,8662
1,5,12,14,3036,7589
2,8,13,17,4217,6408
12,13,20,22,7336,3289
16,18,20,22,4152,6473
0,1,2,20,3102,7523
2,14,15,18,2999,7626
3,5,15,19,6543,4082
5,7,10,12,5861,4764
2,9,13,20,3402,7223
1,12,17,20,3302,7323
4,9,16,22,7665,2960
2,15,19,20,3618,7007
7,12,18,21,6423,4202
1,2,12,16,3950,6675
3,8,9,14,4275,6350
0,1,9,20,5627,4998
2,5,10,21,7108,3517
6,14,18,19,4849,5776
4,8,16,17,4551,6074
11,13,20,22,6583,4042
0,2,4,22,4869,5756
0,3,10,18,5313,5312
3,9,19,22,8484,2141
4,13,17,19,6584,4041
4,8,13,21,7388,3237
2,16,20,23,2457,8168
7,14,16,17,3982,6643
9,19,20,22,7353,3272
1,4,21,22,8355,2270
1,10,13,15,7167,3458
8,16,17,22,3944,6681
11,13,22,23,5529,5096
2,4,15,16,5633,4992
3,10,14,15,6770,3855
5,11,16,22,3537,7088
13,15,16,20,6027,4598
5,13,18,22,1500,9125
9,10,17,23,3451,7174
4,7,13,23,7226,3399
0,1,8,16,7232,3393
11,12,16,18,2037,8588
5,9,19,23,2389,8236
7,16,21,22,7630,2995
3,6,12,13,8762,1863
0,10,20,23,3979,6646
2,5,19,23,2841,7784
6,8,10,11,6298,4327
1,11,12,14,2158,8467
0,1,15,23,7854,2771
1,7,11,17,4150,6475
5,6,13,15,5655,4970
6,17,18,23,5346,5279
1,10,17,18,3304,7321
0,4,19,22,5339,5286
7,9,10,23,6002,4623
2,3,10,18,2675,7950
7,8,10,19,5334,5291
0,3,13,16,6024,4601
0,7,14,21,7430,3195
0,1,11,20,2692,7933
3,6,7,12,8961,1664
7,13,15,23,5705,4920
4,5,10,16,3621,7004
1,5,10,13,3784,6841
5,8,16,20,4000,6625
0,3,4,10,4699,5926
1,5,10,16,4315,6310
2,12,16,22,5401,5224
13,16,18,23,4047,6578
4,7,14,17,5023,5602
1,9,14,20,2690,7935
6,21,22,23,5256,5369
10,12,20,21,8390,2235
5,14,15,18,3624,7001
5,7,8,17,4307,6318
5,14,15,16,5262,5363
0,8,18,19,2705,7920
5,7,15,22,8427,2198
2,7,11,22,4457,6168
10,19,22,23,4311,6314
3,6,9,16,8070,2555
8,10,18,22,4606,6019
3,7,8,9,6030,4595
14,15,18,20,2626,7999
1,2,4,5,2657,7968
4,9,10,12,4082,6543
7,12,16,20,4965,5660
5,8,13,15,2151,8474
0,3,7,10,7354,3271
3,12,15,20,6160,4465
6,13,16,18,5104,5521
11,16,17,21,3669,6956
9,13,17,22,6670,3955
0,16,19,23,5019,5606
3,6,15,20,8569,2056
0,9,11,20,2607,8018
4,10,16,22,7304,3321
8,15,19,21,5301,5324
1,4,10,20,4276,6349
